sqft,homeType,beds,parkingSpots,lotSize,baths,listPrice,heating_system,cooling_system,view_type,architecture_style,yearBuilt,has_pool,city,address,tax
986.0,Single Family Residential,3,,4500.0,2,80000,Forced Air (Natural Gas),None,,Split Level,1974.0,,Chicago,5319 South Peoria Street,1582.56
,Single Family Residential,4,2.0,2640.0,4,389000,Forced Air (Natural Gas),Central A/C,,Other,1894.0,,Chicago,3038 South Lock Street,4477.05
1100.0,Single Family Residential,2,6.0,4725.0,2,165000,,Central A/C,,Other,,,Chicago,8435 South cregier Avenue,2067.55
,Single Family Residential,4,3.0,1873.0,3,799900,Forced Air (Natural Gas),Central A/C,,Other,1998.0,,Chicago,2708 North Wilton Avenue,15925.0
1020.0,Single Family Residential,4,2.0,3136.0,2,175000,,Central A/C,,Ranch,1962.0,,Chicago,8341 South Peoria Street,1470.21
2596.0,Single Family Residential,3,2.0,6621.0,3,549000,Fireplace (Natural Gas),Central A/C,,Other,1932.0,,Chicago,10011 South Hoyne Avenue,7042.52
1300.0,Condo/Coop,2,1.0,21084.0,2,419900,Other,Central A/C,,Other,1964.0,,Chicago,222 East Pearson Street #1701,8083.49
988.0,Single Family Residential,1,2.0,3123.0,2,62000,,Window Unit(s) A/C,,Bungalow,1926.0,,Chicago,8342 South Marshfield Avenue,568.43
918.0,Single Family Residential,4,2.0,3781.0,4,180000,Forced Air (Natural Gas),Central A/C,,Other,1952.0,,Chicago,1954 North Natoma Avenue,3452.03
1100.0,Condo/Coop,2,1.0,,1,184900,Other (Natural Gas),Window Unit(s) A/C,,Other,1966.0,,Chicago,6509 North NORTHWEST Highway #1A,951.99
2318.0,Condo/Coop,3,1.0,3125.0,3,549000,,Central A/C,,Other,2020.0,,Chicago,2207 West 21st Place #1,
960.0,Single Family Residential,3,2.0,3746.0,2,299900,,Central A/C,,Bungalow,1961.0,,Chicago,5117 South Moody Avenue,3987.0
600.0,Condo/Coop,0,,,1,89900,,Window Unit(s) A/C,,Other,1962.0,,Chicago,4800 South Chicago Beach Drive #2210N,674.05
1214.0,Single Family Residential,3,2.0,5031.0,1,189000,,None,,Other,1949.0,,Chicago,9813 South Hoxie Avenue,2029.5
1450.0,Condo/Coop,2,2.0,,2,425000,Forced Air (Natural Gas),Central A/C,,Other,2002.0,,Chicago,2052 West CHICAGO Avenue #3,8653.01
1500.0,Single Family Residential,4,2.0,5750.0,3,479500,Fireplace (Natural Gas),Central A/C,,Ranch,1962.0,True,Chicago,4604 North Oakview Street,7343.0
2409.0,Single Family Residential,3,2.0,4160.0,3,489900,Forced Air (Natural Gas),Central A/C,,Cape Cod,1932.0,,Chicago,5914 West Miami Avenue,6318.08
1777.0,Single Family Residential,3,1.0,2962.0,2,220000,,Central A/C,,Other,1970.0,True,Chicago,13223 South Mackinaw Avenue,2185.0
,Condo/Coop,1,,127631.0,1,95000,Baseboard,Window Unit(s) A/C,,Other,1953.0,,Chicago,4980 North Marine Drive #1437,2019.94
1900.0,Single Family Residential,4,2.0,,2,199000,Hot Water (Natural Gas),Central A/C,,Bungalow,1923.0,,Chicago,8821 South Marshfield Avenue,1707.59
3368.0,Single Family Residential,4,2.0,,3,795000,Fireplace (Natural Gas),Central A/C,,Other,1968.0,True,Chicago,6870 North DOWAGIAC Avenue,9442.21
1346.0,Single Family Residential,3,2.0,3528.0,1,126000,,None,,Cape Cod,1915.0,,Chicago,1223 West 112th Street,2676.17
,Single Family Residential,3,2.0,3136.0,2,319000,Forced Air (Natural Gas),Central A/C,,Bungalow,1926.0,,Chicago,3543 North Kostner Avenue,5172.31
1390.0,Single Family Residential,4,,4661.0,2,310000,,None,,Other,1925.0,,Chicago,2447 West Morse Avenue,2750.42
1220.0,Single Family Residential,4,2.0,3659.0,2,174000,,None,,Georgian,1951.0,,Chicago,10734 South Vernon Avenue,1726.86
,Condo/Coop,1,1.0,,1,170000,Forced Air,Central A/C,,Other,1970.0,,Chicago,2728 North Hampden Court #302,2265.91
,Condo/Coop,1,1.0,,1,175000,,Window Unit(s) A/C,,Other,1973.0,,Chicago,2754 North Hampden Court #1404,3351.0
,Condo/Coop,0,1.0,,1,126900,Radiant,Window Unit(s) A/C,,Other,1957.0,,Chicago,850 North Dewitt Place #11I,2447.0
,Condo/Coop,1,,,1,159000,,Central A/C,,Other,1924.0,,Chicago,3038 West Cullom Avenue #1,1945.04
,Condo/Coop,1,1.0,,1,285000,Forced Air (Natural Gas),Central A/C,,Other,1993.0,,Chicago,1765 West Altgeld Street #L,4689.47
,Condo/Coop,1,1.0,,1,114900,Forced Air,Central A/C,,High Rise,1970.0,,Chicago,6301 North Sheridan Road #14C,2050.0
,Condo/Coop,1,,,1,180000,Forced Air (Natural Gas),Central A/C,,Other,,,Chicago,2305 North KIMBALL Avenue #G,3720.48
,Condo/Coop,0,,,1,190000,,Central A/C,,Other,1989.0,,Chicago,480 North McClurg Court #1103,2837.3
,Condo/Coop,1,,,1,209000,,Central A/C,,Other,1922.0,,Chicago,2252 West Argyle Street #2,2930.32
,Condo/Coop,1,,,1,185000,Forced Air (Natural Gas),Central A/C,,Other,1921.0,,Chicago,4820 North Hoyne Avenue #1,3442.93
1387.0,Single Family Residential,4,2.0,6922.0,2,185000,Forced Air (Natural Gas),Central A/C,,Bungalow,1925.0,,Chicago,8545 South Vernon Avenue,1972.19
1320.0,Single Family Residential,4,,,2,109900,,None,,Other,1893.0,,Chicago,6547 South Langley Avenue,3675.0
1580.0,Condo/Coop,3,1.0,,3,489000,Forced Air (Natural Gas),Central A/C,,Other,2001.0,,Chicago,603 North PAULINA Street #1N,6834.53
1800.0,Condo/Coop,3,1.0,,3,475000,Forced Air (Natural Gas),Central A/C,,Other,2003.0,,Chicago,417 North NOBLE Street #9,7389.63
1180.0,Single Family Residential,3,3.0,5009.0,2,270000,,Central A/C,,Split Level,1959.0,,Chicago,8623 South Tripp Avenue,3446.7
3400.0,Single Family Residential,4,2.0,3720.0,4,694000,Forced Air (Natural Gas),Central A/C,,Other,1948.0,,Chicago,5916 North Merrimac Avenue,6421.55
3400.0,Single Family Residential,4,5.0,13634.0,4,680000,Fireplace (Natural Gas),Central A/C,,Other,1999.0,,Chicago,11733 South Longwood Drive,8414.57
,Single Family Residential,3,2.0,3123.0,1,374500,Forced Air (Natural Gas),Central A/C,,Ranch,1960.0,,Chicago,5133 North Lotus Avenue,610.19
1861.0,Single Family Residential,4,2.0,,4,650000,,Central A/C,,Other,2017.0,,Chicago,3732 North Milwaukee Avenue,9444.0
1100.0,Condo/Coop,2,1.0,,2,260000,Forced Air (Natural Gas),Central A/C,,Other,1915.0,,Chicago,6910 North LAKEWOOD Avenue #1E,3729.0
1274.0,Single Family Residential,3,2.0,,2,250000,,Central A/C,,Ranch,1962.0,,Chicago,4812 South Kostner Avenue,1224.0
1050.0,Single Family Residential,4,,5131.0,1,197000,Forced Air (Natural Gas),None,,Cape Cod,1896.0,,Chicago,9748 South Charles Street,2485.36
,Single Family Residential,3,2.0,2400.0,3,830000,Baseboard (Natural Gas),Central A/C,,Cottage,1891.0,,Chicago,2110 North Hoyne Avenue,14673.63
1150.0,Condo/Coop,2,1.0,,2,189900,Baseboard,Window Unit(s) A/C,,Other,1984.0,,Chicago,7117 West Belmont Avenue #1A,2084.61
1723.0,Single Family Residential,2,1.0,7231.0,2,260000,Fireplace (Natural Gas),Central A/C,,Ranch,1950.0,,Chicago,11525 South Campbell Avenue,4346.86
3500.0,Townhouse,4,2.0,1387.0,5,1299000,Forced Air (Natural Gas),Central A/C,,Other,2012.0,,Chicago,2748 North Lakewood Avenue #4,27251.26
820.0,Condo/Coop,1,,,1,275000,Forced Air (Natural Gas),Central A/C,,Other,1985.0,,Chicago,70 West HURON Street #1904,4270.49
900.0,Condo/Coop,1,1.0,,1,210000,,Central A/C,,Other,1965.0,,Chicago,260 East Chestnut Street #904,4911.67
917.0,Condo/Coop,2,1.0,,2,249999,,Central A/C,,Loft,1910.0,,Chicago,3963 West Belmont Avenue #140,3000.0
2140.0,Condo/Coop,4,2.0,,3,222500,Forced Air (Natural Gas),Central A/C,,Other,,,Chicago,2318 South Central Park Avenue #101,2326.48
1298.0,Single Family Residential,3,,3811.0,2,377000,,Central A/C,,Other,1939.0,,Chicago,3716 North Octavia Avenue,4795.75
1394.0,Single Family Residential,3,2.0,4269.0,2,375000,,Central A/C,,Other,1953.0,,Chicago,4141 North Major Avenue,6151.69
2000.0,Single Family Residential,3,2.0,5184.0,2,79995,Forced Air (Natural Gas),None,,Other,1941.0,,Chicago,8640 South Rhodes Avenue,3055.3
1250.0,Condo/Coop,2,1.0,,2,325000,Forced Air (Natural Gas),Central A/C,,Loft,1903.0,,Chicago,1322 South Wabash Avenue #409,4707.0
1000.0,Single Family Residential,2,2.0,3703.0,1,75000,Forced Air (Natural Gas),Central A/C,,Other,1927.0,,Chicago,10542 South Eggleston Avenue,761.59
870.0,Condo/Coop,1,1.0,,1,255000,Forced Air (Natural Gas),Central A/C,,High Rise,1985.0,,Chicago,70 West Huron Street #1907,4493.8
860.0,Condo/Coop,1,1.0,,1,264995,Forced Air,Central A/C,,Other,2006.0,,Chicago,849 North Franklin Street #923,5334.58
,Single Family Residential,4,2.0,,2,175000,,None,,Bungalow,1926.0,,Chicago,9439 South MAY Street,3510.44
1200.0,Single Family Residential,4,,3751.0,3,140000,,Central A/C,,Bungalow,1924.0,,Chicago,8216 South Hermitage Avenue,1688.0
850.0,Condo/Coop,2,,,1,259900,Forced Air (Natural Gas),Central A/C,,Other,1890.0,,Chicago,1713 West NORTH Avenue #1R,3945.48
1255.0,Condo/Coop,2,1.0,,1,270000,Radiant (Natural Gas),Central A/C,,Other,1997.0,,Chicago,5555 North Cumberland Avenue #305,1204.23
,Single Family Residential,3,2.0,4295.0,2,469900,Forced Air (Natural Gas),Central A/C,,Other,1956.0,,Chicago,6726 West Thorndale Avenue,9282.0
,Single Family Residential,4,2.0,5018.0,2,299800,Forced Air (Natural Gas),Central A/C,,Other,1954.0,,Chicago,3854 West 107th Place,3972.0
800.0,Condo/Coop,2,,8232.0,1,124999,Forced Air (Natural Gas),Central A/C,,Other,,,Chicago,2254 West Arthur Avenue #1051A,1696.0
2160.0,Single Family Residential,4,2.0,3093.0,4,595000,Forced Air (Natural Gas),Central A/C,,Other,1889.0,,Chicago,1743 West FARWELL Avenue,8501.43
650.0,Condo/Coop,0,,,1,175000,,Window Unit(s) A/C,,High Rise,1978.0,,Chicago,899 South Plymouth Court #1101,1419.17
,Single Family Residential,4,2.0,5040.0,2,439900,Forced Air (Natural Gas),Central A/C,,Other,1958.0,,Chicago,4820 North Nottingham Avenue,3931.37
1384.0,Single Family Residential,4,2.0,3629.0,2,379000,Forced Air (Natural Gas),Central A/C,,Bungalow,1922.0,,Chicago,2930 North KILPATRICK Avenue,326.0
805.0,Single Family Residential,2,,3123.0,1,70000,,Central A/C,,Other,1900.0,,Chicago,245 West 109th Place,510.41
1600.0,Condo/Coop,3,1.0,,2,395000,Forced Air (Natural Gas),Central A/C,,Other,2000.0,,Chicago,2356 North ELSTON Court #406,5603.0
1890.0,Single Family Residential,3,2.0,3032.0,2,725000,Forced Air (Natural Gas),Central A/C,,Other,1886.0,,Chicago,1528 North Greenview Avenue,11479.0
,Condo/Coop,0,,,1,129900,Radiator,Window Unit(s) A/C,,Other,1927.0,,Chicago,2324 North Lincoln Park West Avenue #4B,2185.71
1008.0,Single Family Residential,2,2.0,5489.0,1,79000,,None,,Other,1947.0,,Chicago,10621 South Calumet Avenue,1025.35
2400.0,Condo/Coop,4,1.0,,3,389900,Forced Air (Natural Gas),Central A/C,,Other,2007.0,,Chicago,5618 West Lawrence Avenue #1W,5589.17
3000.0,Single Family Residential,4,2.0,,4,699900,Forced Air (Natural Gas),Central A/C,,Other,2021.0,,Chicago,2842 South Broad Street,
3000.0,Single Family Residential,4,2.0,,4,699900,Forced Air (Natural Gas),Central A/C,,Other,2021.0,,Chicago,2846 South Broad Street,
3000.0,Single Family Residential,4,2.0,,4,699900,Forced Air (Natural Gas),Central A/C,,Other,2021.0,,Chicago,2840 South Broad Street,
3000.0,Single Family Residential,4,2.0,,4,699900,Forced Air (Natural Gas),Central A/C,,Other,2021.0,,Chicago,2844 South Broad Street,
3000.0,Single Family Residential,4,2.0,,4,699900,Forced Air (Natural Gas),Central A/C,,Other,2021.0,,Chicago,2848 South Broad Street,
850.0,Single Family Residential,1,,,1,159900,Forced Air (Natural Gas),Central A/C,,Cottage,1949.0,,Chicago,6936 West Nelson Street,3958.67
1085.0,Single Family Residential,2,2.0,5192.0,2,85000,Forced Air (Natural Gas),None,,Bungalow,1926.0,,Chicago,653 West 116th Place,109.42
1059.0,Single Family Residential,3,2.0,5184.0,1,190000,,Central A/C,,Ranch,1961.0,True,Chicago,7746 South Kostner Avenue,2721.04
,Condo/Coop,1,1.0,,1,114900,Baseboard,Window Unit(s) A/C,,High Rise,1953.0,,Chicago,4970 North MARINE Drive #223,1314.2
1025.0,Single Family Residential,3,2.0,4008.0,1,129000,,Central A/C,,Other,1957.0,,Chicago,10110 South Green Street,840.73
855.0,Single Family Residential,4,,3123.0,2,125000,Forced Air (Natural Gas),None,,Cape Cod,1889.0,,Chicago,7402 South Maryland Avenue,3437.0
2800.0,Single Family Residential,4,1.0,,3,695000,Hot Water,,,Other,1928.0,,Chicago,70 East Cedar Street #8EAST,
834.0,Condo/Coop,1,,,1,135000,Forced Air (Natural Gas),Central A/C,,Other,1927.0,,Chicago,2035 West Fargo Avenue #1,1344.86
800.0,Condo/Coop,1,1.0,,1,139900,Baseboard (Natural Gas),Window Unit(s) A/C,,Other,1972.0,,Chicago,4850 North Linder Avenue #2B,1823.0
750.0,Condo/Coop,1,,,1,139900,Forced Air (Natural Gas),Central A/C,,Other,1924.0,,Chicago,1336 West Estes Avenue #2S,1852.03
945.0,Condo/Coop,2,,,2,329000,Forced Air (Natural Gas),Central A/C,,Other,2015.0,,Chicago,1345 South Wabash Avenue #509,5292.97
2400.0,Single Family Residential,3,2.0,3093.0,3,615000,Forced Air (Natural Gas),Central A/C,,Other,1890.0,,Chicago,3036 North Leavitt Street,9118.0
750.0,Single Family Residential,3,2.0,3176.0,1,229000,Forced Air (Natural Gas),Central A/C,,Cape Cod,1918.0,,Chicago,3822 North NOTTINGHAM Avenue,3777.0
,Single Family Residential,3,2.0,,2,209900,,Central A/C,,Other,1890.0,,Chicago,3609 South Paulina Street,1292.29
1800.0,Single Family Residential,4,1.0,5227.0,2,124000,Forced Air (Natural Gas),None,,Other,1890.0,,Chicago,706 West 81st Street,1053.76
640.0,Single Family Residential,2,,3136.0,2,198000,Forced Air (Natural Gas),Central A/C,,Cottage,1927.0,,Chicago,2503 North Oak Park Avenue,1250.35
905.0,Condo/Coop,2,,,2,185000,,Central A/C,,Other,2004.0,,Chicago,2120 West Washington Boulevard #406,1781.62
,Single Family Residential,4,2.0,3751.0,2,499000,Forced Air (Natural Gas),Central A/C,,Bungalow,1915.0,,Chicago,3439 North Tripp Avenue,4906.93
900.0,Single Family Residential,3,,3746.0,1,199000,,None,,Ranch,1964.0,,Chicago,11648 South Throop Street,
880.0,Single Family Residential,3,,3180.0,1,210000,Forced Air,Window Unit(s) A/C,,Bungalow,1880.0,,Chicago,643 West 43rd Place,3660.66
1000.0,Condo/Coop,2,,,2,175000,,None,,Other,1915.0,,Chicago,7211 North Damen Avenue #2,754.0
1200.0,Condo/Coop,3,,,1,270000,,None,,Other,1911.0,,Chicago,2118 West North Avenue #BS,1904.72
925.0,Condo/Coop,1,1.0,,2,315000,Forced Air,Central A/C,,High Rise,1997.0,,Chicago,600 North Dearborn Street #902,5423.95
1300.0,Single Family Residential,4,2.0,3751.0,3,359000,Forced Air (Natural Gas),Central A/C,,Bungalow,1916.0,,Chicago,7541 South Clyde Avenue,2083.88
926.0,Condo/Coop,2,1.0,,1,259555,Fireplace (Natural Gas),Central A/C,,Other,,,Chicago,417 South Jefferson Street #513B,4196.0
1000.0,Condo/Coop,2,,,1,155000,,Central A/C,,Other,1923.0,,Chicago,4855 North Harding Avenue #3,2186.0
1000.0,Condo/Coop,2,1.0,,1,125000,,Window Unit(s) A/C,,Other,1961.0,,Chicago,7542 North Bell Avenue North #3C,
1100.0,Condo/Coop,2,1.0,,1,174900,Baseboard,Window Unit(s) A/C,,Other,1996.0,,Chicago,6331 West Highland Avenue #3F,2372.3
1700.0,Condo/Coop,3,2.0,105415.0,2,399000,Forced Air (Natural Gas),Central A/C,,Other,2007.0,,Chicago,2712 West Chicago Avenue #2,6788.19
1350.0,Condo/Coop,2,1.0,15359.0,2,199900,Forced Air (Natural Gas),Central A/C,,Other,2006.0,,Chicago,4043 South Drexel Boulevard #202,1520.83
,Single Family Residential,4,2.0,3751.0,2,380000,Hot Water (Natural Gas),Central A/C,,Bungalow,1931.0,,Chicago,1651 North Newland Avenue,4547.01
1794.0,Single Family Residential,4,,2975.0,2,139000,,None,,Other,1900.0,,Chicago,7345 South Eberhart Avenue,2368.99
1000.0,Condo/Coop,1,1.0,,1,174900,Forced Air (Natural Gas),Central A/C,,Other,1934.0,,Chicago,4101 South Michigan Avenue #T2,1714.78
2700.0,Condo/Coop,4,,,3,574900,Forced Air (Natural Gas),Central A/C,,Other,1915.0,,Chicago,727 West Bittersweet Place #1W,11139.82
4500.0,Single Family Residential,4,2.0,3036.0,4,1399000,Zoned (Natural Gas),Central A/C,,Contemporary,1997.0,,Chicago,1442 West GEORGE Street,21290.0
1796.0,Single Family Residential,3,2.0,3781.0,2,269900,Forced Air (Natural Gas),Central A/C,,Other,1953.0,,Chicago,4530 South Laporte Avenue,1569.89
840.0,Single Family Residential,2,2.0,3746.0,2,339000,,Central A/C,,Ranch,1956.0,,Chicago,8161 West Forest Preserve Avenue,1813.69
1800.0,Single Family Residential,4,,,2,259900,Forced Air (Natural Gas),Central A/C,,Other,1926.0,,Chicago,4855 North Harding Avenue #1,2084.11
800.0,Condo/Coop,1,0.0,6250.0,1,69000,Radiant,None,,Other,,,Chicago,2948 N Laramie #8,600.0
,Single Family Residential,3,2.0,3938.0,1,249900,Forced Air (Natural Gas),Central A/C,,Ranch,,,Chicago,5115 South Central Avenue,3440.11
1440.0,Single Family Residential,2,1.0,,2,495000,Fireplace (Natural Gas),Central A/C,,Other,,,Chicago,2307 West Melrose Street,4178.0
1045.0,Single Family Residential,3,2.0,3781.0,2,299900,Forced Air (Natural Gas),Central A/C,,Bungalow,1916.0,,Chicago,5038 South KILDARE Avenue,2022.09
3100.0,Single Family Residential,4,2.0,3101.0,3,256000,,Central A/C,,Other,1905.0,,Chicago,5221 West Gladys Avenue,2302.22
912.0,Single Family Residential,3,2.0,4487.0,2,219000,Forced Air,Central A/C,,Other,1958.0,,Chicago,10824 South Avenue B,1577.99
,Condo/Coop,2,1.0,,2,199000,Fireplace (Natural Gas),Central A/C,,Other,2008.0,,Chicago,4755 South Saint Lawrence Avenue #A3,3066.05
1000.0,Single Family Residential,3,,3101.0,1,60000,,None,,Other,1896.0,,Chicago,4852 West Congress Parkway,2675.18
950.0,Single Family Residential,4,,3049.0,2,179900,,Central A/C,,Ranch,1963.0,,Chicago,722 North Sawyer Avenue,549.27
,Condo/Coop,4,1.0,3127.0,3,549999,Forced Air (Natural Gas),Central A/C,,Other,2008.0,,Chicago,2617 West Cortez Street #1,9141.0
1000.0,Single Family Residential,4,,9030.0,2,140000,,None,,Cottage,1883.0,,Chicago,503 West 81st Street,732.0
1100.0,Single Family Residential,3,,,1,100000,,None,,Other,1919.0,,Chicago,7736 South Champlain Avenue,2830.83
2100.0,Condo/Coop,3,1.0,,3,489900,Forced Air (Natural Gas),Central A/C,,Other,2005.0,,Chicago,1437 North Artesian Avenue #1,7316.77
2300.0,Condo/Coop,3,1.0,2400.0,3,550000,Forced Air (Natural Gas),Central A/C,,Other,2000.0,,Chicago,1620 West Julian Street #1,10459.66
,Single Family Residential,4,2.0,7144.0,3,509900,Forced Air (Natural Gas),Central A/C,,Other,2021.0,,Chicago,2839 North RUTHERFORD Street,
1200.0,Single Family Residential,4,1.0,3136.0,2,105900,Forced Air (Natural Gas),None,,Cottage,1905.0,,Chicago,307 East 119th Street,900.0
,Condo/Coop,2,1.0,,1,365000,Forced Air (Natural Gas),Central A/C,,Other,,,Chicago,1049 West Barry Avenue #4,4669.56
,Condo/Coop,2,1.0,,1,300000,Fireplace (Natural Gas),Central A/C,,Other,1896.0,,Chicago,4011 North Kenmore Avenue #203,4240.59
1100.0,Condo/Coop,2,1.0,,1,240000,Baseboard,Window Unit(s) A/C,,Other,1972.0,,Chicago,2629 North Hampden Court #102,3972.84
1000.0,Condo/Coop,2,1.0,,1,255000,Forced Air,Central A/C,,Other,1969.0,,Chicago,525 West Hawthorne Place #1607,4166.31
1035.0,Condo/Coop,2,,,1,254500,Hot Water,Window Unit(s) A/C,,Other,,,Chicago,531 West ADDISON Street #3N,5431.66
1400.0,Single Family Residential,4,2.0,2500.0,3,389000,,None,,Other,1869.0,,Chicago,1939 North Mozart Street,6839.0
,Condo/Coop,2,1.0,,1,300000,Fireplace (Natural Gas),Central A/C,,Other,1920.0,,Chicago,758 North LARRABEE Street #830,4566.28
1067.0,Condo/Coop,2,1.0,,1,279900,Forced Air (Natural Gas),Central A/C,,Other,2007.0,,Chicago,1224 West Van Buren Street #521,4581.71
1050.0,Condo/Coop,2,1.0,,1,285000,Forced Air (Natural Gas),Central A/C,,Loft,,,Chicago,1224 West Van Buren Street #307,4515.78
,Condo/Coop,2,1.0,,1,270000,Forced Air,Central A/C,,Loft,2006.0,,Chicago,1720 South Michigan Avenue #2311,3959.74
750.0,Condo/Coop,1,4.0,5850.0,1,199900,Fireplace (Natural Gas),Central A/C,,Other,1920.0,,Chicago,1650 West EDGEWATER Avenue #3,2987.92
,Condo/Coop,3,1.0,,3,400000,Fireplace (Natural Gas),Central A/C,,Other,1911.0,,Chicago,2112 West North Avenue #1E,8148.08
,Condo/Coop,3,1.0,,3,500000,Radiant (Natural Gas),Central A/C,,Other,2005.0,,Chicago,1310 North Claremont Avenue #1,8969.47
,Condo/Coop,2,,,2,168900,Forced Air (Natural Gas),Central A/C,,Other,1920.0,,Chicago,7635.5 North GREENVIEW Avenue #2S,1970.4
,Condo/Coop,2,,,2,174900,Forced Air (Natural Gas),Central A/C,,Other,1920.0,,Chicago,7635.5 North Greenview Avenue #2N,1970.4
,Single Family Residential,3,2.0,3101.0,2,159900,,None,,Ranch,1912.0,,Chicago,9114 South Greenwood Avenue,1662.35
725.0,Condo/Coop,1,100.0,,1,295000,,Window Unit(s) A/C,,Other,1965.0,,Chicago,300 North State Street #5230,4236.0
1595.0,Condo/Coop,3,1.0,,2,424000,Forced Air (Natural Gas),Central A/C,,Other,1996.0,,Chicago,5 East 14th Place #704,7340.82
961.0,Single Family Residential,3,2.0,3781.0,1,199900,,Central A/C,,Other,1930.0,,Chicago,4922 South Komensky Avenue,1762.51
3104.0,Single Family Residential,4,2.0,3149.0,4,869000,Forced Air (Natural Gas),Central A/C,,Other,2021.0,,Chicago,4120 North Bernard Street,
1349.0,Single Family Residential,4,1.0,4051.0,3,369900,,Central A/C,,Cape Cod,1942.0,,Chicago,6617 West School Street,3134.75
,Condo/Coop,1,1.0,77972.0,1,279999,,Central A/C,,Other,2004.0,,Chicago,545 North Dearborn Street #W1002,4732.67
,Condo/Coop,1,,,1,325000,Forced Air (Natural Gas),Central A/C,,High Rise,2002.0,,Chicago,2 East ERIE Street #2114,5103.08
,Condo/Coop,2,1.0,,2,369999,Forced Air (Natural Gas),Central A/C,,Other,,,Chicago,2705 North Campbell Avenue #3S,4349.54
,Condo/Coop,2,1.0,,2,259000,Forced Air (Natural Gas),Central A/C,,Other,1920.0,,Chicago,2755 North Spaulding Avenue #GN,6160.16
,Condo/Coop,2,1.0,,2,339900,Forced Air (Natural Gas),Central A/C,,Loft,1920.0,,Chicago,1150 West 15TH Street #202,3420.75
960.0,Single Family Residential,3,2.0,3101.0,1,90000,Forced Air (Natural Gas),None,,Ranch,1961.0,,Chicago,8007 South Houston Avenue,1791.74
,Condo/Coop,2,1.0,,2,359900,Forced Air (Natural Gas),Central A/C,,Other,2005.0,,Chicago,659 West DIVISION Street #B,5247.01
,Condo/Coop,2,1.0,,2,364900,Forced Air (Natural Gas),Central A/C,,Other,2006.0,,Chicago,873 North Larrabee Street #504,5966.88
1500.0,Condo/Coop,3,1.0,,2,449750,Forced Air (Natural Gas),Central A/C,,Other,2004.0,,Chicago,1451 South Halsted Street #2B,5227.2
,Single Family Residential,3,2.0,3136.0,2,439900,Forced Air (Natural Gas),Central A/C,,Other,1910.0,,Chicago,4241 North Bernard Street,4060.0
,Single Family Residential,3,1.0,3751.0,2,400000,Forced Air (Natural Gas),Central A/C,,Bungalow,1900.0,,Chicago,4224 North Monticello Avenue,5457.47
,Condo/Coop,1,2.0,,1,299999,Forced Air (Natural Gas),Central A/C,,High Rise,2001.0,,Chicago,340 West SUPERIOR Street #1212,5116.17
1300.0,Single Family Residential,3,1.0,4330.0,1,59900,Forced Air (Natural Gas),None,,Other,1941.0,,Chicago,127 East 103RD Place,1880.0
1674.0,Single Family Residential,3,,,2,105000,,Central A/C,,Contemporary,1886.0,,Chicago,7413 South PEORIA Street,685.36
,Condo/Coop,2,,,1,204900,Forced Air (Natural Gas),Central A/C,,Other,,,Chicago,4440 North Damen Avenue #4E,4145.99
,Single Family Residential,3,2.0,4661.0,2,259900,Fireplace (Natural Gas),Central A/C,,Ranch,1957.0,,Chicago,9032 South Woodlawn Avenue,2507.82
2180.0,Single Family Residential,4,2.0,3485.0,3,170000,,Central A/C,,Other,1929.0,,Chicago,10107 South State Street,3034.0
,Single Family Residential,4,2.0,3751.0,2,399000,Forced Air (Natural Gas),Central A/C,,Bungalow,,,Chicago,4122 North MCVICKER Avenue,4652.47
1600.0,Condo/Coop,2,1.0,,2,325000,Forced Air (Natural Gas),Central A/C,,Other,1901.0,,Chicago,161 West Harrison Street #402,2927.05
1257.0,Single Family Residential,3,2.0,4125.0,1,149900,,Central A/C,,Bungalow,1926.0,,Chicago,8050 South Clyde Avenue,1856.71
990.0,Single Family Residential,3,2.0,3075.0,2,244900,,Central A/C,,Bungalow,1927.0,,Chicago,2618 North Newcastle Avenue,2916.85
2088.0,Single Family Residential,4,2.0,,2,319900,Forced Air (Natural Gas),Central A/C,,English,1949.0,,Chicago,6938 West Nelson Street,4007.34
2040.0,Single Family Residential,4,2.0,3790.0,3,389900,Baseboard (Natural Gas),Central A/C,,Other,1925.0,,Chicago,5052 North Tripp Avenue,3081.45
1080.0,Single Family Residential,2,2.0,3781.0,2,188000,Forced Air (Natural Gas),Central A/C,,Other,1922.0,,Chicago,3104 North Luna Avenue,5236.94
6315.0,Single Family Residential,3,2.0,9050.0,4,1675000,Forced Air,Central A/C,,Other,,,Chicago,720 South May Street,28005.39
1290.0,Single Family Residential,3,,1525.0,3,495090,Forced Air (Natural Gas),Central A/C,,Other,,,Chicago,619 South Campbell Avenue,4229.79
1572.0,Single Family Residential,4,3.0,,3,139900,,Central A/C,,Other,1911.0,,Chicago,10836 South State Street,334.97
,Condo/Coop,1,1.0,,1,175000,Hot Water (Natural Gas),Window Unit(s) A/C,,Other,1929.0,,Chicago,715 West BARRY Avenue #3A,3371.0
1800.0,Condo/Coop,3,1.0,,2,599000,Forced Air (Natural Gas),Central A/C,,Other,1999.0,,Chicago,2237 North Oakley Avenue #1,10996.55
1313.0,Single Family Residential,3,2.0,3746.0,2,339000,,Central A/C,,Georgian,1942.0,,Chicago,3004 North Normandy Avenue,2372.0
1250.0,Single Family Residential,2,1.0,,2,299000,Forced Air (Natural Gas),Central A/C,,Other,1925.0,,Chicago,5674 North Ridge Avenue #3S,3031.96
